event_id,title,crime_type,crime_type_zh,city,state,lat,lng,source_media,news_url,pub_time,pub_ts,city_method,llm_verified,llm_score,llm_state,llm_city,llm_neighbor,llm_type,etl_dt
inc_1882,"Em menos de seis meses, Samu recebe mais de mil trotes no Acre; maioria é da capital",outros,其他,Rio Branco,AC,-9.965029,-67.80233,G1 Acre,https://g1.globo.com/ac/acre/noticia/2026/06/16/em-menos-de-seis-meses-do-ano-samu-recebe-mais-de-mil-trotes-no-acre-maioria-e-da-capital.ghtml,2026-06-16T21:37:56+00:00,1781645876,default,,,,,,,20260622
inc_1883,Trabalhador é encontrado morto a bordo de plataforma na Bacia de Campos,homicidio,凶杀,Campos dos Goytacazes,RJ,-21.770824,-41.304053,G1 Norte Fluminense,https://g1.globo.com/rj/norte-fluminense/noticia/2026/06/16/trabalhador-e-encontrado-morto-a-bordo-de-plataforma-na-bacia-de-campos.ghtml,2026-06-16T21:37:21+00:00,1781645841,default,,,,,,,20260622
inc_1884,"Operação contra Tren de Aragua prende 11 alvos e apreende dólares, Porsche e munições de fuzil",homicidio,凶杀,Boa Vista,RR,2.841178,-60.680322,G1 Roraima,https://g1.globo.com/rr/roraima/noticia/2026/06/16/operacao-contra-tren-de-aragua-prende-alvos-e-apreende-dolares-porsche-e-municoes-de-fuzil.ghtml,2026-06-16T21:34:22+00:00,1781645662,default,,,,,,,20260622
inc_1885,"Tiroteio deixa ao menos dois feridos em Osasco, na Grande SP",homicidio,凶杀,Osasco,SP,-23.530655,-46.775571,G1 São Paulo,https://g1.globo.com/sp/sao-paulo/noticia/2026/06/16/tiroteio-deixa-feridos-em-osasco-na-grande-sp.ghtml,2026-06-16T21:32:32+00:00,1781645552,title,,,,,,,20260622
inc_1886,"Avanço do garimpo ilegal no Maranhão é de “extrema gravidade” e atrai trabalho escravo e tráfico de drogas, aponta MPF",trafico,贩毒,São Luís,MA,-2.535117,-44.301414,G1 Maranhão,https://g1.globo.com/ma/maranhao/noticia/2026/06/16/avanco-do-garimpo-ilegal-no-maranhao-e-de-extrema-gravidade-e-atrai-trabalho-escravo-e-trafico-de-drogas-aponta-mpf.ghtml,2026-06-16T21:29:38+00:00,1781645378,default,,,,,,,20260622
inc_1887,Webinar gratuito reúne vencedor do 'Nobel do Meio Ambiente' para debater oportunidades em bioinovação na Amazônia,outros,其他,Manaus,AM,-3.095989,-60.021089,G1 Amazonas,https://g1.globo.com/am/amazonas/noticia/2026/06/16/webinar-gratuito-reune-vencedor-do-nobel-do-meio-ambiente-para-debater-oportunidades-em-bioinovacao-na-amazonia.ghtml,2026-06-16T21:22:59+00:00,1781644979,default,,,,,,,20260622
inc_1888,Mãe de menino com doença rara faz apelo em Brasília por remédio de R$ 17 milhões: 'Só queremos o nosso direito',homicidio,凶杀,Brasília,SP,-15.785894,-47.911803,G1 Sorocaba,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2026/06/16/mae-arthur-sorocaba-apelo-brasilia.ghtml,2026-06-16T21:21:34+00:00,1781644894,title,,,,,,,20260622
inc_1889,"Após um ano e seis meses, crateras ainda mantêm avenida interditada em Itápolis",homicidio,凶杀,Bauru,SP,-22.319987,-49.043946,G1 Bauru,https://g1.globo.com/sp/bauru-marilia/noticia/2026/06/16/apos-um-ano-e-seis-meses-crateras-ainda-mantem-avenida-interditada-em-itapolis.ghtml,2026-06-16T21:16:28+00:00,1781644588,default,,,,,,,20260622
inc_1890,"Menina de 2 anos que morreu após ser levada a hospital por babá sofreu lesões nos rins e na cabeça, diz polícia",homicidio,凶杀,Goiânia,GO,-16.706661,-49.24381,G1 Goiás,https://g1.globo.com/go/goias/noticia/2026/06/16/menina-de-2-anos-que-morreu-apos-ser-levada-a-hospital-por-baba-sofreu-lesoes-nos-rins-e-na-cabeca-diz-policia.ghtml,2026-06-16T21:15:44+00:00,1781644544,default,,,,,,,20260622
inc_1891,Por que a gestão virou diferencial competitivo na medicina?,outros,其他,Curitiba,PR,-25.416497,-49.26303,G1 Paraná,https://g1.globo.com/pr/parana/especial-publicitario/centro-universitario-integrado/noticia/2026/06/16/por-que-a-gestao-virou-diferencial-competitivo-na-medicina.ghtml,2026-06-16T21:14:22+00:00,1781644462,default,,,,,,,20260622
inc_1892,Suspeito de assalto armado em Joinville é localizado e preso - ND Mais,roubo,抢劫,Joinville,SC,-26.31848,-48.835725,GNews Joinville #1,https://news.google.com/rss/articles/CBMikwFBVV95cUxNd3BIS1REcFc4ZEwzSmdaZWJXSEtSeVpfYUV4cFhIVVV2cExlaDZJaEVRNlVhRUpyeXlUNWc4TFJ4TGhheHBiUllwQXF0c21fZ2RZQ2o3RlFRQzNUcTNiVENjT3JHTVZSYXlNcnFTZzZ2M2lTejNibFczZTFsOURkbkx3RHpFRzJndVFiVWRiWE5lZDA?oc=5,2026-06-16T21:13:00+00:00,1781644380,title,,,,,,,20260622
inc_1893,"Empresário é morto a tiros dentro de loja no bairro Areia Branca, em Petrolina",homicidio,凶杀,Petrolina,PE,-9.380724,-40.517832,G1 Petrolina,https://g1.globo.com/pe/petrolina-regiao/noticia/2026/06/16/empresario-e-morto-a-tiros-dentro-de-loja-no-bairro-areia-branca-em-petrolina.ghtml,2026-06-16T21:10:34+00:00,1781644234,title,,,,,,,20260622
inc_1894,"Empresário é morto a tiros dentro de loja no bairro Areia Branca, em Petrolina - G1",homicidio,凶杀,Petrolina,PE,-9.365743,-40.482324,GNews Petrolina #1,https://news.google.com/rss/articles/CBMi2wFBVV95cUxQMmxHYUFIdndNak1aR0JiOG9VWmg1QzVwTS05emx1UHNqdkdBZ1VRUDFTZTZxTjhLV1R4R1UwY0Q5aWI4Y2ZsUUFEMTdEVndGOUF3SzB4a043ZUZFVnAybUpzX2hVdjJ5eFNrYzhCQVZJSVRjdy1TdUxETWJFRHRWTXpkbklhV29fVWQ4d1E4ajZLandDYTg1VDNoa0RNYzhXVHFEN2FBRGU3TzE5aTZQdjdxWjZnTFllTmlZOGZMT2V1azdvYmNEX1JXRWJLZFJMQlRSUGMxREt6dzDSAeoBQVVfeXFMTzZNWWR0T1NPajdWY2hRVVE4elN3YzhfN2lKTHZfcjhLTUl6YkpnbUxxV2FDMUUzMkZpRlFIQ050VC13MEF3R0g3V1JNdjRubGVmeWd1VXNrVGQzeE1HTFFOaXVzb2NHVmR3dTNTMjdWNE1Dc3d6eG15NTBlWkpnX3hKR3hDOEdfbFcwMzJ5SXNtcDRiZVNoTHltd0dqTFJDWl9lMUZJTFRyUklETUk1TmZ3T2ZmNWZTZmVINEpGVG9abF9UaVlwR1lSLV9YWk4taFdIbHNTU04zNFV0SVJoaGpqeFMtWmt0UWtR?oc=5,2026-06-16T21:10:34+00:00,1781644234,title,,,,,,,20260622
inc_1895,"Avanço do garimpo ilegal no Maranhão é de “extrema gravidade” e atrai trabalho escravo e tráfico de drogas, aponta MPF",trafico,贩毒,São Luís,MA,-2.558076,-44.297996,Imirante MA,https://imirante.com/noticias/sao-luis/2026/06/16/ipolitica-avanco-do-garimpo-ilegal-no-maranhao-e-de-extrema-gravidade-e-atrai-trabalho-escravo-e-trafico-de-drogas-aponta-mpf,2026-06-16T18:09:00-03:00,1781644140,default,,,,,,,20260622
inc_1896,Justiça absolve homens por uso de símbolo nazista durante Festa do Tiro em SC,outros,其他,Florianópolis,SC,-27.593682,-48.538807,G1 Santa Catarina,https://g1.globo.com/sc/santa-catarina/noticia/2026/06/16/justica-absolve-homens-presos-simbolo-nazista-festa-do-tiro-sc.ghtml,2026-06-16T21:07:36+00:00,1781644056,default,,,,,,,20260622
inc_1897,Justiça manda afastar policial civil de MT condenado por estuprar colega em viagem a trabalho,homicidio,凶杀,Cuiabá,MT,-15.581901,-56.099756,G1 Mato Grosso,https://g1.globo.com/mt/mato-grosso/noticia/2026/06/16/justica-manda-afastar-policial-civil-de-mt-condenado-por-estuprar-colega-em-viagem-a-trabalho.ghtml,2026-06-16T21:07:24+00:00,1781644044,default,,,,,,,20260622
inc_1898,Morre policial baleado em tiroteio na Zona Norte do Rio,homicidio,凶杀,Rio de Janeiro,RJ,-22.92066,-43.151645,G1 Rio de Janeiro,https://g1.globo.com/rj/rio-de-janeiro/noticia/2026/06/16/morre-policial-baleado-em-tiroteio-na-zona-norte-do-rio.ghtml,2026-06-16T21:03:01+00:00,1781643781,url,,,,,,,20260622
inc_1899,"Morte de homem dentro de barbearia em Araguari foi motivada por disputa entre facções, diz polícia",homicidio,凶杀,Uberlândia,MG,-18.919808,-48.291435,G1 Triângulo Mineiro,https://g1.globo.com/mg/triangulo-mineiro/noticia/2026/06/16/morte-de-homem-dentro-de-barbearia-em-araguari-foi-motivada-por-disputa-entre-faccoes-diz-policia.ghtml,2026-06-16T21:00:29+00:00,1781643629,default,,,,,,,20260622
inc_1900,Homem destrói celular e joga na privada para ocultar provas sobre morte de indígena em MS,homicidio,凶杀,Campo Grande,MS,-20.467356,-54.604606,G1 Mato Grosso do Sul,https://g1.globo.com/ms/mato-grosso-do-sul/noticia/2026/06/16/homem-destroi-celular-e-joga-na-privada-para-ocultar-provas-sobre-morte-de-indigena-em-ms.ghtml,2026-06-16T20:58:16+00:00,1781643496,default,,,,,,,20260622
inc_1901,Homem é condenado por matar ex-companheira a tiros durante festa de aniversário dela em Penápolis,homicidio,凶杀,São José do Rio Preto,SP,-20.796546,-49.35995,G1 São José do Rio Preto,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2026/06/16/homem-e-condenado-por-matar-ex-companheira-a-tiros-durante-festa-de-aniversario-dela-em-penapolis.ghtml,2026-06-16T20:43:36+00:00,1781642616,default,,,,,,,20260622
inc_1902,Três adolescentes são apreendidos após roubo de moto e carro em Ipatinga,homicidio,凶杀,Governador Valadares,MG,-18.83362,-41.96481,G1 Vales MG,https://g1.globo.com/mg/vales-mg/noticia/2026/06/16/tres-adolescentes-sao-apreendidos-apos-roubo-de-moto-e-carro-em-ipatinga.ghtml,2026-06-16T20:43:12+00:00,1781642592,default,,,,,,,20260622
inc_1903,Projeto alcança público de 1260 pessoas em São Luís com espetáculo sobre preservação ambiental,outros,其他,São Luís,MA,-2.561857,-44.278127,Imirante MA,https://imirante.com/noticias/sao-luis/2026/06/16/projeto-alcanca-publico-de-1260-pessoas-em-sao-luis-com-espetaculo-sobre-preservacao-ambiental,2026-06-16T17:43:00-03:00,1781642580,title,,,,,,,20260622
inc_1904,"Sefa apreende escavadeiras de R$ 1,5 milhão por irregularidade fiscal em São Geraldo do Araguaia, no Pará",policia,警方,Belém,PA,-1.441394,-48.471246,G1 Pará,https://g1.globo.com/pa/para/noticia/2026/06/16/sefa-apreende-escavadeiras-de-r-15-milhao-por-irregularidade-fiscal-em-sao-geraldo-do-araguaia-no-para.ghtml,2026-06-16T20:42:50+00:00,1781642570,default,,,,,,,20260622
inc_1905,Polícia Civil cumpre mandado de apreensão por ato infracional análogo à tentativa de homicídio em Feira de Santana - :: Bahia Jornal ::,homicidio,凶杀,Feira de Santana,BA,-12.277808,-38.949821,GNews Feira de Santana #1,https://news.google.com/rss/articles/CBMi8gFBVV95cUxPZ1VoZnVsdWtfZFRtZVpiOFA2bmlEVk0tUWZSRFc0aThWTmFyaEtjTzZPZ3dVY0hmWlR0Zk9GeHZtYXFOY1JTNzlja2hyREdNTE1BQ2VtWExmMXd2Nk1aUXJKNjVWRzIyVVI5ZGVOdWY5ODdsMU5EZDNzODllYmk5ZzZ0LUhDa3cyZ1plbndXbXRhVWppcEZOMFNseGJKUzZLTjBMSzdrbVBfa3NVd2xRbUFBeFNhQUkzTERvWC1yMHFrQ29JVjVnNzFVd25JY2VzUG9IVXdyTHBNb1lnZmdBUkRjbGNSaXQ1dmlRUmdwR3BsUQ?oc=5,2026-06-16T20:42:02+00:00,1781642522,title,,,,,,,20260622
inc_1906,Governo retira urgência de projeto sobre escala 6x1 e destrava pauta da Câmara,outros,其他,São Luís,MA,-2.546736,-44.288902,Imirante MA,https://imirante.com/noticias/brasil/2026/06/16/ipolitica-governo-retira-urgencia-de-projeto-sobre-escala-6x1-e-destrava-pauta-da-camara,2026-06-16T17:41:42-03:00,1781642502,default,,,,,,,20260622
inc_1907,Ransomware: sua empresa está preparada para quando o ataque acontecer?,sequestro,绑架,Curitiba,PR,-25.450356,-49.256696,G1 Paraná,https://g1.globo.com/pr/parana/especial-publicitario/ligga-telecom-conectando-negocios-cidades-e-pessoas/noticia/2026/06/16/ransomware-sua-empresa-esta-preparada-para-quando-o-ataque-acontecer.ghtml,2026-06-16T20:39:15+00:00,1781642355,default,,,,,,,20260622
inc_1908,Mais de uma tonelada de barbatanas de tubarão é apreendida em Sergipe,outros,其他,Aracaju,SE,-10.954555,-37.052446,G1 Sergipe,https://g1.globo.com/se/sergipe/noticia/2026/06/16/mais-de-uma-tonelada-de-barbatanas-de-tubarao-e-apreendida-em-sergipe.ghtml,2026-06-16T20:35:48+00:00,1781642148,default,,,,,,,20260622
inc_1909,Secretário de Bocaiúva do Sul é preso suspeito de extorquir empresário que prestava serviços ao município,roubo,抢劫,Curitiba,PR,-25.452794,-49.261356,G1 Paraná,https://g1.globo.com/pr/parana/noticia/2026/06/16/bocaiuva-do-sul-extorsao-empresario-que-prestava-servicos-ao-municipio.ghtml,2026-06-16T20:34:28+00:00,1781642068,default,,,,,,,20260622
inc_1910,Jovem morre em acidente na BR-364 em Porto Velho,homicidio,凶杀,Porto Velho,RO,-8.752348,-63.917916,G1 Rondônia,https://g1.globo.com/ro/rondonia/noticia/2026/06/16/jovem-morre-em-acidente-na-br-364-em-porto-velho.ghtml,2026-06-16T20:33:45+00:00,1781642025,title,,,,,,,20260622
inc_1911,Preso pelo ICE e apontado como ex PCC e CV respondeu processos por estelionato e pensão alimentícia em SC,trafico,贩毒,Florianópolis,SC,-27.575274,-48.553039,G1 Santa Catarina,https://g1.globo.com/sc/santa-catarina/noticia/2026/06/16/preso-ice-respondeu-processos-estelionato-pensao-alimenticia-em-santa-catarina.ghtml,2026-06-16T20:33:18+00:00,1781641998,default,,,,,,,20260622
inc_1912,Coreia do Sul: viagens imersivas para conhecer o país,outros,其他,Curitiba,PR,-25.443208,-49.29315,G1 Paraná,https://g1.globo.com/pr/parana/especial-publicitario/maeum-global-agency/noticia/2026/06/16/coreia-do-sul-viagens-imersivas-para-conhecer-o-pais.ghtml,2026-06-16T20:30:31+00:00,1781641831,default,,,,,,,20260622
inc_1913,"Quem foi padre Euclides, sacerdote que deixou legado na educação e na assistência social de Ribeirão Preto, SP",homicidio,凶杀,Ribeirão Preto,SP,-21.154197,-47.803812,G1 Ribeirão Preto,https://g1.globo.com/sp/ribeirao-preto-franca/aniversario-ribeirao-preto-170-anos/noticia/2026/06/16/quem-foi-padre-euclides-sacerdote-que-deixou-legado-na-educacao-e-na-assistencia-social-de-ribeirao-preto-sp.ghtml,2026-06-16T20:30:08+00:00,1781641808,title,,,,,,,20260622
inc_1914,Suspeito de série de roubos de celulares é preso em Maricá,homicidio,凶杀,Cabo Frio,RJ,-22.913158,-42.01988,G1 Rio Norte/Sul,https://g1.globo.com/rj/regiao-dos-lagos/noticia/2026/06/16/suspeito-de-serie-de-roubos-de-celulares-e-preso-em-marica.ghtml,2026-06-16T20:27:04+00:00,1781641624,default,,,,,,,20260622
inc_1915,Condomínio em bairro nobre de SP é alvo de operação da Polícia e GCM; dois suspeitos de tráfico de drogas são presos,trafico,贩毒,São Paulo,SP,-23.545017,-46.636526,G1 São Paulo,https://g1.globo.com/sp/sao-paulo/noticia/2026/06/16/condominio-em-bairro-nobre-de-sp-e-alvo-de-operacao-da-policia-e-gcm-dois-suspeitos-de-trafico-de-drogas-sao-presos.ghtml,2026-06-16T20:26:24+00:00,1781641584,default,,,,,,,20260622
inc_1916,Operação Rapina prende investigado por roubo de motocicleta em Goiânia – Policia Civil - goias.gov,roubo,抢劫,Goiânia,GO,-16.66971,-49.288366,GNews Goiânia #1,https://news.google.com/rss/articles/CBMiqAFBVV95cUxNVnVqN0dDbDdoZVlIcE8yUnp6MEE2NFpPcVhzNk9PTDZkLUw5MnI2TVUwM29tYlZ2TWlRRnRfTi1kNklyNlloWnNZajhYa2RDczQ0MExtcm1hNmxuQWNRMjFVcUx4aHZzTGl4VVZWOFNDSnJFYS1naUNDQ0N2RE9xT3FnUVdUbjJNYTFRRkJ4MXZaMGdHbGdFejJLSXRFdHhqVnY0M2p6bXk?oc=5,2026-06-16T20:21:46+00:00,1781641306,title,,,,,,,20260622
inc_1917,STF condena Eduardo Bolsonaro por coação em processo da trama golpista,fraude,诈骗,São Luís,MA,-2.530659,-44.273886,Imirante MA,https://imirante.com/noticias/brasil/2026/06/16/ipolitica-stf-condena-eduardo-bolsonaro-por-coacao-em-processo-da-trama-golpista,2026-06-16T17:20:31-03:00,1781641231,default,,,,,,,20260622
inc_1918,PM recupera 18 baterias avaliadas em R$ 180 mil em Caruaru,furto,盗窃,Caruaru,PE,-8.269402,-35.995164,G1 Caruaru,https://g1.globo.com/pe/caruaru-regiao/noticia/2026/06/16/pm-recupera-18-baterias-avaliadas-em-r-180-mil-em-caruaru.ghtml,2026-06-16T20:18:34+00:00,1781641114,title,,,,,,,20260622
inc_1919,VÍDEO: Idosa é atropelada por moto enquanto atravessa a faixa de pedestre em MG,homicidio,凶杀,Juiz de Fora,MG,-21.764457,-43.311,G1 Zona da Mata,https://g1.globo.com/mg/zona-da-mata/noticia/2026/06/16/video-idosa-e-atropelada-por-moto-enquanto-atravessa-a-faixa-de-pedestre-em-mg.ghtml,2026-06-16T20:16:32+00:00,1781640992,default,,,,,,,20260622
inc_1920,Suspeito de matar homem com tiro na cabeça durante jogo do Brasil é considerado foragido pela polícia,homicidio,凶杀,São José do Rio Preto,SP,-20.800505,-49.359923,G1 São José do Rio Preto,https://g1.globo.com/sp/sao-jose-do-rio-preto-aracatuba/noticia/2026/06/16/autor-do-disparo-que-levou-a-morte-de-homem-durante-jogo-do-brasil-e-considerado-foragido-pela-policia.ghtml,2026-06-16T20:12:45+00:00,1781640765,default,,,,,,,20260622
inc_1921,Pai e madrasta mortos a facadas enquanto dormiam estavam juntos havia mais de três anos; veja quem eram as vítimas,homicidio,凶杀,Sorocaba,SP,-23.491366,-47.4534,G1 Sorocaba,https://g1.globo.com/sp/sorocaba-jundiai/noticia/2026/06/16/quem-eram-as-vitimas-do-duplo-homicidio-em-salto.ghtml,2026-06-16T20:12:40+00:00,1781640760,default,,,,,,,20260622
inc_1922,Pai e madrasta mortos a facadas enquanto dormiam estavam juntos havia mais de três anos; veja quem eram as vítimas - G1,homicidio,凶杀,Sorocaba,SP,-23.479425,-47.443562,GNews Sorocaba #1,https://news.google.com/rss/articles/CBMitAFBVV95cUxOMXpXTDhFdC02TTUwdzYxTnhaNlhSQ3Z3QjBhUk1VSjFjWWNVM0dyUDl6c3VldFJpck1oa2JxX2ZlYm5Sb2xRckFfbTN1OVZQdzVYNGFPQnhVQktVZ0x1YW44azRDSzYxaks4SUJfNHZhcVVmNWh0eG5aVUZhdnhHNmNqdmctdFVFSTdNTFpMdHZudHplbFNoazVFNUNQWl9UclFVRHhUX2YySVJySGNQbzBMdUPSAcMBQVVfeXFMTkowSUdKVVZQaFp1RjBxTF8tbV8wenBPUm1kekJ1Rkh0RHRGQnR1Yzh4N2dDMEhGZ0p5WUxiOXZmMUVtT3RQNFJuUjlQOVo0MWkwXzEzR3ItSzNPUTFvT1Nsb01EMkdqYjE4RjgxWGszVWNTcE4wXy1PSnp2Umo0d09nMDkxSmxyOTl4c2dKejVKMk5qZXptT2pMLXdSMDUwZjdrOUQxckdnODFZRUY5UEZQUkN2M3FMQ1hmNUVQbTBQMnFn?oc=5,2026-06-16T20:12:40+00:00,1781640760,default,,,,,,,20260622
inc_1923,Operação contra roubo de motos prende quatro suspeitos na Grande Aracaju; um deles confessou mais de 45 crimes,roubo,抢劫,Aracaju,SE,-10.951635,-37.050447,G1 Sergipe,https://g1.globo.com/se/sergipe/noticia/2026/06/16/operacao-contra-roubo-de-motos-prende-quatro-suspeitos-na-grande-aracaju-um-deles-confessou-mais-de-45-crimes.ghtml,2026-06-16T20:12:01+00:00,1781640721,title,,,,,,,20260622
inc_1924,Operação contra roubo de motos prende quatro suspeitos na Grande Aracaju; um deles confessou mais de 45 crimes - G1,roubo,抢劫,Aracaju,SE,-10.927559,-37.062366,GNews Aracaju #1,https://news.google.com/rss/articles/CBMi-gFBVV95cUxNblBfY3hldEVTUFFLaEh0ZHF2MkxqaDZmX1g0QklWVHV2dnRhNUpGS0VGR1ZNdHR2eWN0eDNRc0pINHY5TnpSazM3aVZhSTVjWWt5RWI5eHAxYjNDNWpreU4wVTBTN1VJZFZOMWRJWTQ5Uml0N0Y3UEtOWkFSTDBYemZhNEJBekJKQ3JLNUVVa0VSakdnXy1QY09WOS1LOFd1X2owT2l2UDh3SDNXdWRmeDJ0cjVhc1ZkVkNOOGJqUkN1OTY4ZFV6dWtrUVNITGZHdzA3dF83VkVOMlBYMjdzdVZjS29QdEpWOWdtVGMwcHU4Nk9UdS1uUUdB0gGIAkFVX3lxTE9zVjhROG8yY3lSYlEtZlh1OHdKbi1mY2pMUDRSZ1VzWlpxb1JheW1SVER5MEFQQTZXN0J5dHYwWERiZEFEWWdIejkyT2dNVk14SDY4d2s5TFd2emZVS0tqSEtIY0lWME5CdlpxS3VzaWtDVWVzVW5YdXZMTnF1Tl9rV2p6cEs5LS1xTHpoRVVpZ3JPd05IZE0wYlk5bTM4SXFaQnN5Qk1RWlpfVDczMk9NLWZDVHdEQzZET3VYR3RfcTBaWlVUZnBxUVp0OUNlZlJvYUJ6bW04WjVCOTVaeGd6dEpjckg5aU90bVRIb1Vlc2syVzJuR0ZXakdEa3VSM1ZhT05PUFFCRg?oc=5,2026-06-16T20:12:01+00:00,1781640721,title,,,,,,,20260622
inc_1925,"Carro que levava arma de Bolsonaro não foi revistado porque não entrou na casa do político, diz PM do DF a Moraes",homicidio,凶杀,Brasília,DF,-15.800867,-47.901049,G1 Distrito Federal,https://g1.globo.com/df/distrito-federal/noticia/2026/06/16/pm-diz-a-moraes-que-carro-onde-estava-arma-de-bolsonaro-nao-foi-revistado-porque-nao-entrou-na-casa-do-ex-presidente.ghtml,2026-06-16T20:07:45+00:00,1781640465,default,,,,,,,20260622
inc_1926,Vídeo de animais gravados por ciclista viraliza e revela riqueza da fauna no Tocantins,outros,其他,Palmas,TO,-10.187153,-48.352752,G1 Tocantins,https://g1.globo.com/to/tocantins/noticia/2026/06/16/ciclista-que-faz-trilhas-e-monitora-animais-com-cameras-no-cerrado-viraliza-com-videos-noturnos.ghtml,2026-06-16T20:06:48+00:00,1781640408,default,,,,,,,20260622
inc_1927,Polícia Federal encerra atuação de rádio clandestina em Vassouras,outros,其他,Volta Redonda,RJ,-22.506692,-44.115274,G1 Sul do RJ,https://g1.globo.com/rj/sul-do-rio-costa-verde/noticia/2026/06/16/policia-federal-encerra-atuacao-de-radio-clandestina-em-vassouras.ghtml,2026-06-16T20:04:11+00:00,1781640251,default,,,,,,,20260622
inc_1928,"Queijo de 3,2 toneladas produzido em MT bate recorde nacional",outros,其他,Cuiabá,MT,-15.580073,-56.101618,G1 Mato Grosso,https://g1.globo.com/mt/mato-grosso/noticia/2026/06/16/queijo-de-32-toneladas-produzido-em-mt-bate-recorde-nacional.ghtml,2026-06-16T20:03:39+00:00,1781640219,default,,,,,,,20260622
inc_1929,Quatro mulheres são resgatadas de casa de prostituição em Goiana por situação análoga à escravização,trafico,贩毒,Recife,PE,-8.067472,-34.880296,G1 Pernambuco,https://g1.globo.com/pe/pernambuco/noticia/2026/06/16/quatro-mulheres-sao-resgatadas-de-casa-de-prostituicao-em-goiana-por-situacao-analoga-a-escravidao.ghtml,2026-06-16T20:02:50+00:00,1781640170,default,,,,,,,20260622
inc_1930,Líder religioso é preso por suspeita de estuprar adolescente de 14 anos no RS,estupro,强奸,Porto Alegre,RS,-30.026793,-51.193597,G1 Rio Grande do Sul,https://g1.globo.com/rs/rio-grande-do-sul/noticia/2026/06/16/lider-religioso-preso-suspeita-estuprar-adolescente-rio-grande-rs.ghtml,2026-06-16T20:00:50+00:00,1781640050,default,,,,,,,20260622
inc_1931,Cuiabá tem 260 vagas para curso gratuito de controle de qualidade e oportunidades de emprego,outros,其他,Cuiabá,MT,-15.577763,-56.096692,G1 Mato Grosso,https://g1.globo.com/mt/mato-grosso/noticia/2026/06/16/cuiaba-tem-260-vagas-para-curso-gratuito-de-controle-de-qualidade-e-oportunidades-de-emprego.ghtml,2026-06-16T20:00:00+00:00,1781640000,title,,,,,,,20260622
inc_1932,Justiça libera retomada de licitação de R$ 500 milhões para limpeza urbana em Teresina,outros,其他,Teresina,PI,-5.073719,-42.789618,G1 Piauí,https://g1.globo.com/pi/piaui/noticia/2026/06/16/justica-retomada-licitacao-limpeza-urbana-teresina.ghtml,2026-06-16T19:57:28+00:00,1781639848,title,,,,,,,20260622
inc_1933,Trabalhador é eletrocutado durante serviço em rede de alta tensão no interior do Amazonas; VÍDEO,faccao,派系,Manaus,AM,-3.129407,-59.997535,G1 Amazonas,https://g1.globo.com/am/amazonas/noticia/2026/06/16/trabalhador-e-eletrocutado-durante-servico-em-rede-de-alta-tensao-no-interior-do-amazonas.ghtml,2026-06-16T19:56:04+00:00,1781639764,default,,,,,,,20260622
inc_1934,Engavetamento entre cinco veículos deixa um morto e três feridos em AL; VÍDEO,homicidio,凶杀,Maceió,AL,-9.644386,-35.722555,G1 Alagoas,https://g1.globo.com/al/alagoas/noticia/2026/06/16/acidente-entre-carro-e-van-deixa-um-morto-e-tres-feridos-em-al.ghtml,2026-06-16T19:51:57+00:00,1781639517,default,,,,,,,20260622
inc_1935,Porto a Porto traz ao Brasil os melhores vinhos das principais regiões produtoras,outros,其他,Curitiba,PR,-25.42568,-49.289012,G1 Paraná,https://g1.globo.com/pr/parana/especial-publicitario/porto-a-porto/guia-do-vinho-e-da-gastronomia/noticia/2026/06/16/porto-a-porto-traz-ao-brasil-os-melhores-vinhos-das-principais-regioes-produtoras.ghtml,2026-06-16T19:44:49+00:00,1781639089,default,,,,,,,20260622
inc_1936,Cadela encontrada em local de obra é adotada por pedreiro e acaba ganhando crachá,outros,其他,Teresina,PI,-5.105875,-42.794699,G1 Piauí,https://g1.globo.com/pi/piaui/noticia/2026/06/16/cadela-encontrada-adotada.ghtml,2026-06-16T19:40:42+00:00,1781638842,default,,,,,,,20260622
inc_1937,"Convidada destruiu decoração do aniversário do filho da ex após se recusar a sair da festa, diz mãe da criança",homicidio,凶杀,Goiânia,GO,-16.68692,-49.251809,G1 Goiás,https://g1.globo.com/go/goias/noticia/2026/06/16/convidada-destruiu-decoracao-do-aniversario-do-filho-da-ex-apos-se-recusar-a-sair-da-festa-diz-mae-da-crianca.ghtml,2026-06-16T19:38:32+00:00,1781638712,default,,,,,,,20260622
inc_1938,Suspeito de agredir ex-companheira e descumprir medida protetiva é preso em Timon,violencia,暴力,São Luís,MA,-2.518648,-44.304562,Imirante MA,https://imirante.com/noticias/timon/2026/06/16/suspeito-de-agredir-ex-companheira-e-descumprir-medida-protetiva-e-preso-em-timon,2026-06-16T16:31:24-03:00,1781638284,default,,,,,,,20260622
inc_1939,Família vai até a esposa de homem que morreu em acidente para avisá-la e a encontra degolada dentro de casa no interior de SP,homicidio,凶杀,Itapetininga,SP,-23.592098,-48.044956,G1 Itapetininga,https://g1.globo.com/sp/itapetininga-regiao/noticia/2026/06/16/esposa-de-homem-que-morreu-em-acidente-e-encontrada-morta-dentro-de-casa-em-itapetininga.ghtml,2026-06-16T19:26:25+00:00,1781637985,default,,,,,,,20260622
